CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Source
IN-06478,Male,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),60.15,563.8,0,India-Synthetic
PK-02781,Male,Yes,No,No,50,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),113.03,5728.47,0,Pakistan-Synthetic
9932-WBWIK,Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,215.25,0,IBM
IN-01672,Male,Yes,Yes,No,14,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),38.62,541.84,1,India-Synthetic
4290-BSXUX,Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,1,IBM
8481-YYXWG,Female,No,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.35,461.7,1,IBM
IN-00198,Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,55.16,2380.13,0,India-Synthetic
PK-02352,Female,No,No,No,8,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.88,498.26,1,Pakistan-Synthetic
7139-JZFVG,Male,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),60.5,3694.45,0,IBM
PK-01559,Male,No,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,21.19,155.57,1,Pakistan-Synthetic
IN-02277,Male,No,Yes,Yes,44,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),78.89,3362.83,0,India-Synthetic
PK-05538,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.99,577.46,1,Pakistan-Synthetic
PK-06349,Female,No,Yes,No,24,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),55.99,1342.86,0,Pakistan-Synthetic
PK-06407,Female,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.73,513.02,1,Pakistan-Synthetic
9445-ZUEQE,Male,No,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,IBM
PK-02443,Female,No,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,62.97,713.58,0,Pakistan-Synthetic
5397-TUPSH,Male,Yes,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.95,4555.2,0,IBM
5937-EORGB,Male,Yes,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.5,1392.25,0,IBM
PK-02198,Male,No,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,93.45,2293.39,0,Pakistan-Synthetic
3096-YXENJ,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.65,7082.85,0,IBM
PK-06099,Female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.01,543.25,1,Pakistan-Synthetic
IN-01249,Female,No,No,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,71.67,2450.26,0,India-Synthetic
PK-06486,Female,No,Yes,No,39,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,53.06,1953.19,0,Pakistan-Synthetic
2672-HUYVI,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,455.3,1,IBM
7617-EYGLW,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,IBM
IN-02369,Female,No,No,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,58.0,2413.0,0,India-Synthetic
IN-02851,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,81.32,4988.69,1,India-Synthetic
6898-MDLZW,Male,No,No,No,12,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.75,648.65,0,IBM
PK-04794,Female,No,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.27,567.21,1,Pakistan-Synthetic
IN-04233,Male,Yes,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.62,618.65,0,India-Synthetic
7235-NXZCP,Male,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,1,IBM
IN-05692,Male,No,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.94,766.69,1,India-Synthetic
IN-01092,Female,No,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.86,639.63,1,India-Synthetic
4114-QMKVN,Female,No,Yes,Yes,56,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,0,IBM
PK-00837,Male,No,No,Yes,45,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),105.17,4790.08,1,Pakistan-Synthetic
9108-EJFJP,Female,No,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,0,IBM
1679-JRFBR,Female,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,IBM
8337-UPOAQ,Male,Yes,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.8,914.3,1,IBM
IN-01441,Female,No,Yes,No,53,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Mailed check,63.99,3409.11,0,India-Synthetic
IN-05471,Female,No,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.84,1394.57,0,India-Synthetic
7858-GTZSP,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,0,IBM
IN-00714,Male,No,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.6,1926.31,0,India-Synthetic
IN-00505,Female,No,Yes,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.65,2692.89,0,India-Synthetic
PK-05008,Male,No,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.23,3336.94,0,Pakistan-Synthetic
PK-00943,Male,No,No,No,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),33.71,441.72,0,Pakistan-Synthetic
6128-CZOMY,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,IBM
3451-VAWLI,Female,No,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,730.4,0,IBM
IN-06394,Male,No,Yes,No,15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,30.68,435.06,0,India-Synthetic
8406-LNMHF,Male,Yes,Yes,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),82.95,4903.15,0,IBM
1925-LFCZZ,Male,Yes,No,No,55,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),50.05,2743.45,0,IBM
9530-GRMJG,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.1,5979.7,0,IBM
IN-06019,Male,Yes,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.65,857.35,1,India-Synthetic
PK-01900,Male,Yes,Yes,Yes,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),48.96,1273.76,1,Pakistan-Synthetic
PK-01272,Female,No,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.16,518.05,1,Pakistan-Synthetic
IN-04904,Female,Yes,Yes,No,37,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,54.9,2037.88,0,India-Synthetic
IN-04651,Male,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,62.77,772.37,1,India-Synthetic
IN-00267,Male,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,57.06,1661.77,0,India-Synthetic
4378-BZYFP,Male,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.5,365.8,0,IBM
PK-03636,Female,No,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.28,6104.64,1,Pakistan-Synthetic
IN-02100,Female,Yes,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,70.68,3625.12,0,India-Synthetic
IN-05120,Male,Yes,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.58,1715.79,0,India-Synthetic
IN-01388,Female,No,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,49.87,1040.4,0,India-Synthetic
6369-MCAKO,Female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,0,IBM
PK-01247,Female,Yes,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.34,842.04,0,Pakistan-Synthetic
PK-06067,Male,No,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.33,418.7,1,Pakistan-Synthetic
PK-02553,Male,No,Yes,Yes,55,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,61.62,3228.83,0,Pakistan-Synthetic
PK-05870,Female,No,No,Yes,69,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,74.47,5205.53,0,Pakistan-Synthetic
1624-WOIWJ,Female,No,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.7,832.05,1,IBM
PK-06769,Male,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),40.12,970.75,0,Pakistan-Synthetic
IN-02228,Female,No,Yes,No,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,43.46,1661.23,0,India-Synthetic
IN-01678,Female,No,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.49,233.39,1,India-Synthetic
IN-02677,Female,No,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),64.52,1056.24,0,India-Synthetic
1047-NNCBF,Male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,0,IBM
PK-01458,Male,No,No,No,15,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,23.98,367.57,1,Pakistan-Synthetic
1459-QNFQT,Male,No,Yes,No,70,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,0,IBM
PK-01937,Male,No,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.92,1419.97,1,Pakistan-Synthetic
IN-01061,Female,Yes,No,No,63,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),106.31,7022.89,0,India-Synthetic
PK-03389,Female,No,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),39.18,116.5,0,Pakistan-Synthetic
2683-BPJSO,Male,No,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,1,IBM
IN-00827,Female,No,Yes,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),25.63,298.81,0,India-Synthetic
0151-ONTOV,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9,70.9,1,IBM
PK-01602,Female,No,No,No,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,41.42,242.49,0,Pakistan-Synthetic
3537-HPKQT,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.75,4266.4,0,IBM
IN-00213,Female,No,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,79.55,5420.21,0,India-Synthetic
PK-04233,Male,No,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,58.1,0.0,1,Pakistan-Synthetic
4957-TIALW,Female,No,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.6,1010.0,0,IBM
PK-06190,Male,No,No,No,58,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,88.83,5103.93,1,Pakistan-Synthetic
9150-KPBJQ,Female,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.65,116.85,0,IBM
IN-01199,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.78,665.38,0,India-Synthetic
PK-06968,Female,No,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),96.98,6200.22,0,Pakistan-Synthetic
0137-UDEUO,Female,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,1,IBM
4092-OFQZS,Male,No,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,417.5,0,IBM
IN-06910,Male,No,No,No,13,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,56.71,717.07,1,India-Synthetic
PK-04599,Female,No,No,Yes,23,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,64.07,1458.5,1,Pakistan-Synthetic
3134-DSHVC,Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,0,IBM
PK-05585,Female,No,No,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),86.4,2306.96,0,Pakistan-Synthetic
IN-02731,Female,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,55.49,1197.82,1,India-Synthetic
PK-01039,Female,No,No,Yes,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.09,1358.59,0,Pakistan-Synthetic
PK-06827,Male,Yes,No,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,53.54,1155.54,0,Pakistan-Synthetic
0644-OQMDK,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,IBM
IN-04027,Female,No,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,38.03,613.84,0,India-Synthetic
IN-02005,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.0,457.29,1,India-Synthetic
IN-05694,Female,No,Yes,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,18.27,533.78,0,India-Synthetic
8128-YVJRG,Female,No,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,79.65,604.7,1,IBM
PK-01205,Male,No,Yes,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,75.65,4954.52,1,Pakistan-Synthetic
9397-TZSHA,Female,No,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.6,1678.05,0,IBM
IN-05291,Female,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.07,383.36,1,India-Synthetic
6979-TNDEU,Female,No,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,156.85,0,IBM
IN-04190,Male,No,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.11,185.77,1,India-Synthetic
IN-01035,Male,Yes,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.76,603.16,0,India-Synthetic
IN-06968,Female,No,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.38,5928.39,0,India-Synthetic
IN-06458,Male,No,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,48.87,827.96,0,India-Synthetic
PK-04566,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,47.72,48.73,1,Pakistan-Synthetic
0203-HHYIJ,Male,No,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.3,676.35,1,IBM
PK-06777,Female,No,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),91.19,4649.82,0,Pakistan-Synthetic
6794-HKIAJ,Male,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,0,IBM
IN-03532,Female,No,No,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),46.99,564.24,0,India-Synthetic
IN-06716,Female,No,No,No,18,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,67.95,1232.65,1,India-Synthetic
PK-01020,Female,No,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.8,4415.4,0,Pakistan-Synthetic
IN-04980,Male,No,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.64,840.27,1,India-Synthetic
PK-06865,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.86,476.71,1,Pakistan-Synthetic
3969-GYXEL,Female,No,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,76.4,838.7,0,IBM
PK-04001,Female,No,Yes,Yes,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),76.99,2989.48,0,Pakistan-Synthetic
PK-04354,Male,No,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,64.13,1753.84,0,Pakistan-Synthetic
PK-00169,Male,No,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,41.97,1172.51,0,Pakistan-Synthetic
PK-02420,Female,No,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),56.92,2247.88,0,Pakistan-Synthetic
PK-00583,Male,No,Yes,Yes,59,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),107.32,6246.5,0,Pakistan-Synthetic
PK-03028,Male,No,No,No,7,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,42.7,316.02,0,Pakistan-Synthetic
PK-03335,Male,No,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),69.43,1095.68,1,Pakistan-Synthetic
